4139,3936.9,4325.1,4020,4597.9,4443.1,3941.5,4095.9,4525.6,4615.4,4119,4507.7,4796.9,3893.3
4138.5,3945.1,4324.6,4020,4600,4443.1,3941.5,4095.4,4523.1,4610.3,4125.1,4509.2,4795.4,3900
4139.5,3956.9,4325.6,4018.5,4600,4445.1,3940.5,4095.9,4522.1,4607.7,4128.7,4516.9,4795.9,3911.8
4137.4,3949.2,4321,4014.9,4602.1,4447.2,3939.5,4090.3,4523.6,4607.7,4124.6,4513.9,4794.9,3905.6
4136.4,3946.7,4316.9,4013.8,4606.7,4455.9,3942.1,4093.3,4525.6,4607.7,4121.5,4509.7,4793.3,3897.9
4135.9,3957.9,4321.5,4017.4,4602.6,4454.9,3944.6,4102.6,4525.1,4610.8,4127.7,4511.8,4794.9,3904.6
4135.4,3960,4325.1,4020.5,4600.5,4445.6,3943.6,4104.6,4529.7,4614.9,4137.4,4512.3,4794.4,3909.2
4138.5,3960.5,4320.5,4021,4612.8,4450.8,3944.1,4104.1,4537.4,4621.5,4139.5,4510.3,4794.4,3908.2
4140,3968.2,4317.9,4020,4614.4,4457.4,3945.1,4106.7,4540.5,4627.2,4141,4510.3,4797.9,3910.3
4135.4,3965.1,4318.5,4019,4602.1,4447.7,3943.1,4105.6,4537.9,4626.1,4139,4508.2,4793.9,3907.7
4132.3,3958.5,4318.5,4018.5,4601,4441,3940,4096.4,4528.7,4616.9,4127.7,4504.1,4782.1,3897.9
4135.4,3965.1,4320,4019.5,4605.6,4445.6,3941,4093.3,4521,4606.1,4119.5,4500.5,4780,3892.3
4136.9,3973.8,4319,4017.9,4603.1,4448.7,3941.5,4095.9,4523.6,4605.6,4124.6,4504.1,4785.6,3893.8
4132.8,3972.8,4315.4,4014.9,4602.6,4448.2,3942.6,4095.4,4527.2,4610.8,4127.2,4505.6,4782.6,3895.4
4125.1,3962.6,4313.9,4015.9,4602.1,4446.1,3940.5,4091.3,4524.6,4603.1,4121,4495.4,4777.4,3887.2
4124.1,3957.9,4314.9,4014.9,4598.5,4443.6,3930.8,4087.7,4522.6,4592.3,4118.5,4494.4,4779,3882.1
4134.4,3971.8,4315.9,4014.9,4603.6,4445.6,3929.7,4093.3,4526.1,4604.6,4125.6,4505.6,4781.5,3891.3
4140.5,3983.1,4319,4020,4610.3,4448.7,3940.5,4102.1,4533.3,4619.5,4136.9,4510.3,4783.1,3906.2
4137.9,3977.9,4323.6,4022.1,4609.7,4448.2,3944.1,4104.1,4539.5,4617.4,4139.5,4509.2,4784.1,3911.3
4136.4,3972.8,4323.1,4019,4606.7,4444.6,3941,4103.6,4533.9,4614.4,4135.4,4509.2,4782.6,3908.7
4137.4,3973.8,4322.1,4019,4605.6,4444.1,3941,4102.1,4524.6,4614.9,4135.9,4508.7,4781,3907.7
4136.9,3975.4,4323.1,4021,4603.1,4442.6,3942.6,4095.9,4523.6,4612.3,4137.9,4514.9,4781,3907.7
4135.4,3973.3,4326.1,4020.5,4599,4436.9,3939.5,4089.2,4522.6,4606.1,4137.4,4521.5,4781.5,3915.4
4135.4,3971.3,4329.2,4020.5,4599.5,4435.9,3929.7,4088.7,4519.5,4605.6,4137.4,4520.5,4781,3923.1
4135.9,3972.8,4329.2,4019.5,4601.5,4442.1,3924.1,4090.8,4519.5,4609.2,4139,4519.5,4781,3920.5
4135.9,3969.2,4326.1,4019.5,4601.5,4442.6,3933.3,4090.8,4516.9,4605.6,4139,4520,4781,3912.8
4136.9,3957.4,4326.1,4019,4599.5,4439,3942.1,4089.2,4505.6,4601.5,4134.4,4518.5,4778.5,3911.3
4136.4,3957.9,4330.3,4017.4,4603.1,4442.6,3941.5,4093.8,4503.6,4608.7,4138.5,4517.9,4777.4,3917.9
4139.5,3971.8,4330.3,4023.1,4610.3,4447.2,3943.6,4103.6,4518.5,4617.9,4150.8,4522.1,4781,3926.2
4145.1,3978.5,4329.7,4029.7,4611.8,4446.7,3946.2,4103.1,4521.5,4618.5,4149.7,4523.6,4782.6,3930.3
4144.6,3979.5,4332.3,4026.2,4610.3,4444.6,3942.1,4099,4510.8,4617.4,4144.6,4521.5,4781,3927.7
4140.5,3980.5,4331.3,4021.5,4606.1,4444.6,3939.5,4100.5,4505.1,4617.9,4148.2,4521,4781.5,3927.7
4140,3977.4,4327.7,4021.5,4601.5,4447.7,3945.1,4103.1,4512.8,4617.4,4146.1,4521,4777.4,3929.2
4138.5,3971.8,4325.1,4021,4602.6,4446.1,3947.2,4101.5,4515.4,4615.9,4136.9,4512.3,4767.2,3921
4135.4,3966.2,4326.7,4019.5,4606.7,4442.6,3944.6,4100.5,4509.2,4613.3,4134.9,4503.6,4763.6,3915.9
4138.5,3969.7,4330.8,4020.5,4610.3,4445.1,3952.3,4104.1,4515.9,4615.4,4137.4,4513.3,4767.7,3923.1
4140,3972.3,4331.8,4019,4612.3,4449.7,3957.4,4107.7,4521,4617.9,4136.9,4523.1,4769.2,3931.8
4134.9,3966.7,4327.7,4017.4,4607.7,4447.7,3947.2,4104.6,4511.3,4619.5,4137.9,4513.9,4766.7,3923.6
4134.4,3966.7,4325.1,4019,4605.1,4444.6,3939.5,4097.9,4511.8,4626.1,4137.4,4504.6,4766.1,3913.3
4136.9,3973.3,4329.7,4019,4609.7,4446.7,3942.1,4097.4,4521,4628.2,4139,4513.3,4767.7,3917.9
4137.9,3976.9,4333.3,4019,4610.3,4447.2,3942.6,4102.1,4513.9,4621.5,4140.5,4520.5,4767.7,3928.7
4136.9,3974.4,4330.3,4020,4607.2,4446.1,3941,4103.6,4503.6,4617.9,4139,4511.8,4766.1,3927.2
4135.4,3964.6,4326.1,4019,4604.1,4446.1,3942.1,4095.4,4506.7,4616.4,4136.4,4503.1,4765.6,3913.3
4136.4,3959.5,4325.1,4018.5,4605.6,4447.2,3941,4091.8,4507.2,4617.4,4136.4,4506.7,4766.1,3914.4
4137.4,3970.8,4326.7,4021,4614.4,4447.2,3942.1,4099.5,4512.8,4623.1,4139,4510.3,4767.2,3924.6
4136.4,3973.8,4327.2,4020.5,4611.3,4444.6,3943.1,4100,4521.5,4622.1,4139,4508.2,4765.6,3921.5
4137.4,3967.2,4329.7,4017.4,4601.5,4449.2,3942.6,4094.4,4520,4617.9,4135.4,4507.7,4763.6,3915.9
4140,3970.3,4330.3,4019,4608.7,4456.4,3946.2,4101.5,4520,4624.6,4137.4,4511.8,4765.1,3921
4138.5,3968.2,4326.7,4021,4614.4,4454.4,3952.8,4110.8,4523.1,4627.2,4140,4512.3,4761.5,3920.5
4135.4,3956.4,4326.7,4017.9,4604.1,4451.8,3956.9,4108.2,4520.5,4619.5,4135.4,4507.7,4759,3909.2
4135.9,3954.4,4330.8,4017.9,4599,4457.9,3958.5,4106.7,4520,4617.4,4134.4,4506.7,4761,3911.3
4137.4,3958.5,4329.2,4020.5,4603.6,4462.6,3961,4109.2,4523.1,4619,4133.9,4510.8,4756.4,3920.5
4137.9,3956.9,4329.2,4018.5,4604.1,4460.5,3961.5,4106.7,4520.5,4615.9,4125.6,4510.8,4749.7,3917.9
4137.9,3950.3,4333.9,4015.9,4602.1,4458.5,3957.9,4102.1,4518.5,4612.8,4121,4507.7,4750.8,3909.2
4138.5,3944.1,4334.9,4018.5,4601,4458.5,3961.5,4104.1,4520.5,4613.9,4124.1,4508.7,4754.9,3913.3
4140,3942.1,4332.8,4017.4,4597.4,4459.5,3968.2,4108.2,4521,4616.4,4128.7,4511.8,4759.5,3924.1
4138.5,3942.6,4334.4,4012.8,4594.9,4458.5,3964.6,4107.2,4519,4616.9,4133.3,4509.7,4763.6,3924.1
4137.4,3941,4334.9,4014.9,4598.5,4456.4,3958.5,4104.1,4520.5,4621,4136.9,4507.7,4763.1,3921
4140,3944.1,4333.3,4020,4603.1,4459,3960,4108.7,4524.6,4634.4,4139.5,4515.4,4764.6,3929.2
4142.1,3945.6,4335.4,4020.5,4603.6,4458.5,3960.5,4113.3,4524.1,4640.5,4143.6,4521.5,4767.7,3935.9
4140.5,3943.1,4334.4,4019,4603.1,4455.4,3957.4,4109.2,4521.5,4635.4,4142.6,4521,4766.7,3930.3
4141.5,3942.1,4332.3,4018.5,4603.1,4455.9,3956.9,4105.6,4520.5,4633.9,4138.5,4517.9,4767.2,3924.1
4141,3942.6,4333.9,4017.9,4603.6,4458.5,3957.9,4107.7,4514.9,4629.2,4135.4,4512.8,4764.1,3923.1
4137.4,3941,4333.9,4017.4,4603.6,4452.3,3959,4105.1,4506.7,4616.9,4127.7,4506.1,4752.3,3914.4
4136.9,3939,4331.3,4014.9,4601,4447.2,3955.4,4103.1,4506.1,4611.3,4125.6,4507.2,4750.8,3907.7
4137.9,3940,4333.3,4015.4,4599.5,4452.3,3948.2,4107.7,4510.8,4615.9,4135.4,4515.4,4762.1,3917.9
4141,3943.6,4337.4,4019.5,4600.5,4457.9,3949.7,4108.7,4510.8,4623.1,4141.5,4519.5,4766.7,3930.3
4143.6,3947.2,4336.4,4020,4601.5,4457.9,3959.5,4110.3,4510.3,4632.3,4141,4521,4765.1,3931.3
4141.5,3944.1,4333.9,4016.9,4600,4455.9,3961,4115.4,4510.3,4634.4,4139.5,4517.4,4766.7,3928.2
4137.9,3938.5,4334.9,4017.9,4597.9,4455.9,3952.3,4110.8,4507.2,4623.6,4137.9,4510.3,4762.1,3927.7
4139.5,3940.5,4335.4,4019,4599,4457.9,3947.7,4103.6,4504.1,4615.9,4135.9,4508.2,4752.8,3923.1
4141,3939.5,4334.4,4014.4,4600.5,4460,3951.3,4106.1,4503.1,4613.3,4129.2,4508.7,4749.2,3913.3
4137.4,3927.7,4333.9,4011.8,4595.4,4458.5,3953.8,4109.2,4502.1,4608.2,4121.5,4507.2,4749.7,3908.2
4135.9,3926.2,4334.4,4012.8,4586.7,4456.4,3949.2,4106.1,4503.1,4609.7,4123.6,4504.6,4749.2,3910.8
4137.9,3940,4334.9,4013.3,4586.1,4456.9,3943.1,4105.6,4508.2,4617.4,4128.2,4504.6,4750.3,3912.8
4140,3945.1,4335.4,4014.9,4591.8,4455.9,3943.6,4105.1,4508.2,4619,4126.7,4503.6,4750.8,3916.4
4140,3939.5,4334.9,4017.9,4595.4,4456.4,3944.1,4105.6,4508.2,4615.4,4131.8,4505.1,4751.3,3926.2
4139,3941,4334.4,4017.4,4597.4,4457.9,3944.1,4106.7,4514.9,4619.5,4136.4,4507.7,4752.3,3925.1
4136.9,3940.5,4334.4,4014.9,4599.5,4459,3943.6,4105.6,4515.9,4618.5,4127.7,4504.1,4751.3,3912.8
4135.9,3930.8,4334.4,4013.8,4601,4457.9,3942.6,4103.6,4509.7,4607.7,4119.5,4501.5,4749.2,3907.7
4136.9,3931.8,4333.3,4015.4,4602.1,4459.5,3943.1,4100.5,4508.2,4604.6,4122.1,4503.1,4751.3,3910.3
4137.4,3941.5,4333.3,4017.4,4601,4459,3941,4097.4,4509.7,4608.2,4123.1,4504.1,4749.7,3909.2
4137.4,3942.6,4335.4,4017.4,4601,4451.3,3930.8,4092.8,4507.2,4604.6,4117.4,4503.6,4742.6,3907.2
4140.5,3941,4336.4,4017.9,4601,4448.2,3925.1,4089.2,4506.7,4596.9,4116.4,4503.1,4739,3907.7
4145.1,3946.2,4333.9,4019.5,4598.5,4452.8,3927.7,4088.7,4506.1,4595.4,4120,4503.1,4741,3906.7
4148.7,3946.2,4335.9,4017.9,4597.9,4451.8,3927.7,4089.2,4503.6,4598.5,4121.5,4505.6,4745.1,3910.8
4151.8,3942.1,4341.5,4015.4,4600,4446.1,3926.2,4088.7,4508.7,4602.1,4123.6,4508.7,4749.2,3921.5
4149.2,3943.1,4340,4015.4,4596.4,4446.7,3927.2,4089.7,4518.5,4604.6,4132.3,4512.3,4750.8,3927.2
4143.1,3940,4336.9,4014.4,4588.2,4448.7,3928.2,4092.8,4522.6,4603.6,4137.4,4520.5,4749.7,3927.2
4139.5,3928.2,4339.5,4012.3,4585.6,4449.7,3928.7,4094.4,4522.1,4602.6,4128.2,4518.5,4748.2,3924.6
4144.1,3922.1,4340,4012.3,4584.6,4453.3,3928.7,4094.4,4516.9,4600.5,4118.5,4509.7,4746.1,3921
4151.8,3935.4,4337.9,4014.9,4584.6,4455.9,3931.8,4093.8,4512.3,4603.1,4123.6,4514.4,4746.1,3925.6
4153.9,3945.1,4342.6,4015.9,4587.7,4458.5,3939,4093.8,4516.9,4609.2,4135.4,4524.1,4754.9,3941
4151.3,3931.8,4345.6,4010.8,4588.7,4459.5,3937.4,4097.4,4523.6,4612.3,4137.9,4521.5,4762.6,3945.1
4151.3,3926.7,4342.1,4011.3,4588.7,4458.5,3932.3,4103.6,4523.1,4614.4,4136.4,4517.9,4764.1,3937.4
4152.8,3941,4339.5,4017.4,4595.9,4462.1,3938.5,4106.7,4523.6,4617.9,4139,4520.5,4763.6,3939.5
4148.2,3945.6,4342.1,4016.4,4601,4466.1,3942.6,4105.6,4525.6,4618.5,4140,4521.5,4763.1,3942.1
4142.6,3944.1,4342.1,4013.3,4599,4462.1,3937.4,4104.6,4521.5,4612.8,4137.4,4519,4757.4,3932.3
4140.5,3940.5,4337.4,4010.3,4598.5,4460,3938.5,4103.1,4519.5,4609.7,4132.8,4510.8,4751.3,3923.6
4137.4,3928.2,4336.9,4006.7,4599.5,4461.5,3944.1,4104.6,4521.5,4610.3,4130.3,4505.1,4751.3,3923.6
4137.9,3933.3,4339,4009.2,4599,4459.5,3943.1,4108.7,4523.1,4612.3,4134.4,4513.9,4752.8,3926.2
4144.6,3960,4339,4013.3,4599,4458.5,3943.1,4108.7,4522.6,4611.3,4137.9,4522.6,4752.3,3929.7
4150.8,3975.4,4338.5,4012.8,4598.5,4456.9,3939.5,4106.1,4521.5,4605.6,4128.7,4516.9,4750.3,3930.3
4153.3,3985.6,4341,4016.4,4599,4448.2,3929.2,4104.6,4521.5,4599.5,4123.1,4508.7,4743.1,3929.7
4150.3,4000,4343.1,4021.5,4600.5,4444.1,3924.1,4099.5,4515.9,4592.8,4119.5,4508.2,4731.3,3926.2
4141.5,3996.9,4338.5,4020.5,4601,4445.6,3927.2,4088.2,4506.7,4580,4103.6,4508.2,4720,3909.2
4137.4,3986.7,4334.4,4016.4,4597.9,4444.1,3927.2,4081.5,4502.6,4567.2,4088.7,4501.5,4714.9,3892.3
4137.4,3987.2,4333.9,4014.4,4596.4,4441.5,3924.6,4080,4503.6,4564.6,4087.7,4497.9,4715.9,3892.8
4138.5,3988.2,4334.9,4013.3,4596.4,4442.6,3927.2,4081.5,4502.6,4567.7,4089.7,4501.5,4717.9,3896.9
4139.5,3986.7,4334.9,4012.8,4595.4,4443.1,3930.3,4085.6,4500.5,4568.2,4088.2,4503.6,4717.4,3894.4
4139,3987.2,4333.3,4013.3,4596.9,4443.6,3929.2,4087.7,4501,4573.3,4093.3,4505.6,4717.4,3900
4142.1,3990.3,4334.9,4016.9,4601.5,4446.1,3932.8,4093.3,4506.7,4584.1,4102.6,4508.7,4720.5,3911.3
4149.7,3995.4,4340,4019.5,4602.6,4447.7,3940.5,4103.6,4508.2,4591.3,4107.2,4508.2,4726.7,3914.9
4154.9,3997.4,4340,4018.5,4600,4445.6,3942.1,4107.7,4510.3,4595.4,4106.1,4511.8,4730.8,3913.8
4151.3,3994.4,4337.9,4019.5,4602.6,4444.1,3940.5,4108.2,4520,4599,4106.7,4519,4728.2,3917.4
4142.6,3989.2,4337.9,4019.5,4600,4443.1,3942.6,4109.2,4521.5,4594.9,4105.1,4513.3,4722.6,3914.9
4135.9,3985.1,4336.4,4015.4,4590.3,4441,3944.1,4105.1,4508.7,4585.1,4096.4,4501.5,4718.5,3899
4136.4,3986.7,4332.3,4012.8,4588.7,4442.1,3942.6,4097.9,4503.1,4578.5,4088.7,4501,4716.9,3891.3
4139.5,3990.8,4332.8,4014.4,4595.9,4444.6,3943.1,4094.4,4505.6,4579,4092.3,4503.6,4715.9,3893.3
4137.4,3992.3,4334.4,4015.4,4600.5,4443.6,3941,4090.8,4505.6,4584.1,4101.5,4503.6,4721,3894.9
4140,3993.3,4332.8,4015.9,4602.1,4442.6,3941.5,4086.7,4507.2,4586.7,4105.1,4507.2,4732.3,3902.6
4149.2,3999.5,4333.9,4018.5,4601,4445.6,3939,4087.7,4505.6,4584.6,4104.1,4507.7,4734.9,3910.8
4154.4,4002.6,4334.9,4019.5,4600,4443.6,3929.2,4091.8,4509.2,4585.6,4107.2,4507.2,4730.3,3911.3
4148.7,3995.4,4334.4,4016.4,4601.5,4440.5,3930.3,4094.4,4520,4588.7,4109.2,4509.2,4730.8,3907.7
4141.5,3987.7,4332.8,4013.3,4602.6,4442.6,3940,4098.5,4517.4,4585.1,4103.1,4507.7,4729.7,3905.1
4146.7,3987.2,4332.8,4012.3,4598.5,4443.1,3943.6,4103.1,4511.8,4586.1,4104.1,4507.2,4728.2,3908.2
4154.4,3990.3,4333.9,4012.8,4595.4,4443.1,3948.2,4107.7,4520.5,4597.4,4119.5,4516.4,4737.4,3923.6
4153.9,3985.1,4334.9,4016.9,4599.5,4446.7,3960.5,4110.8,4527.7,4605.1,4130.8,4523.6,4753.9,3941
4156.4,3974.9,4336.4,4020.5,4601,4447.2,3960,4110.3,4521,4608.7,4136.9,4523.6,4768.7,3952.8
4167.7,3973.8,4334.9,4016.9,4593.3,4443.1,3947.2,4106.1,4523.6,4613.9,4150.8,4531.3,4785.1,3973.8
4172.3,3974.9,4334.9,4013.3,4587.7,4442.6,3947.2,4104.1,4536.4,4622.1,4168.2,4542.1,4802.1,3999
4168.2,3966.2,4340.5,4012.8,4589.2,4444.6,3953.8,4110.8,4540,4633.9,4178.5,4543.6,4816.4,4017.4
4169.2,3959,4339.5,4014.4,4589.2,4444.6,3954.4,4119,4539.5,4643.6,4186.7,4542.1,4828.2,4030.8
4170.8,3954.9,4336.9,4014.9,4588.7,4443.1,3952.8,4121.5,4546.7,4646.1,4192.8,4543.6,4834.4,4035.9
4161.5,3944.1,4337.9,4009.7,4588.7,4444.1,3957.4,4120.5,4555.4,4647.2,4191.3,4544.1,4833.3,4030.8
4153.3,3939.5,4336.4,4009.7,4588.7,4448.7,3962.1,4121.5,4552.8,4647.2,4186.1,4542.1,4827.7,4021
4154.4,3944.6,4333.9,4012.8,4589.2,4449.2,3961,4122.1,4553.9,4644.6,4185.6,4538.5,4820.5,4014.9
4153.9,3939,4332.8,4008.7,4586.1,4445.6,3957.9,4115.4,4554.4,4641.5,4182.1,4536.9,4815.9,4003.6
4150.3,3926.7,4329.2,4004.1,4582.1,4444.6,3956.9,4111.3,4543.1,4634.9,4171.3,4534.9,4813.9,3991.3
4152.3,3924.6,4325.1,4005.6,4585.1,4445.1,3959.5,4115.9,4536.9,4630.8,4168.2,4529.7,4812.8,3987.2
4152.8,3926.2,4326.7,4006.2,4587.2,4442.6,3958.5,4117.4,4540,4631.3,4170.8,4525.1,4811.3,3981.5
4146.7,3923.1,4327.2,4008.7,4584.1,4441.5,3955.4,4110.3,4537.4,4630.3,4167.7,4523.6,4805.6,3973.3
4146.7,3924.6,4324.6,4010.8,4583.6,4443.6,3955.4,4104.1,4533.9,4627.7,4165.6,4522.1,4798.5,3965.6
4152.3,3927.2,4325.1,4009.2,4585.6,4444.6,3955.4,4110.3,4537.9,4625.1,4164.6,4520,4798.5,3961
4148.2,3919.5,4326.1,4007.7,4582.1,4445.1,3954.4,4120.5,4539,4625.6,4156.9,4519,4800.5,3955.9
4143.1,3910.3,4326.1,4009.2,4579.5,4445.1,3955.4,4122.1,4534.9,4630.3,4153.9,4519,4797.4,3948.2
4148.7,3912.3,4325.6,4009.7,4583.1,4446.7,3958.5,4120.5,4536.4,4631.8,4158.5,4521,4796.9,3942.1
4153.9,3914.9,4326.7,4010.3,4586.7,4448.2,3960.5,4122.6,4536.9,4628.7,4157.4,4523.6,4800,3943.6
4147.7,3911.3,4324.6,4010.3,4584.6,4446.1,3958.5,4123.6,4526.1,4624.6,4151.8,4520.5,4796.9,3944.1
4139.5,3907.7,4320.5,4011.8,4581,4445.1,3956.9,4118.5,4521,4617.9,4151.3,4517.4,4787.2,3931.8
4137.4,3905.6,4320.5,4013.3,4584.6,4453.3,3964.6,4124.1,4531.8,4615.4,4152.8,4521.5,4780.5,3924.1
4138.5,3907.7,4322.6,4009.7,4589.2,4461,3968.7,4135.9,4539.5,4620.5,4144.1,4519.5,4783.1,3924.6
4137.9,3909.7,4323.1,4005.6,4583.1,4460,3961.5,4137.9,4535.9,4625.1,4140,4512.8,4785.6,3923.6
4136.4,3894.4,4321,4003.1,4577.4,4454.4,3959.5,4137.9,4540,4630.8,4151.3,4517.4,4782.6,3923.1
4135.4,3890.3,4317.9,4004.1,4584.6,4447.2,3960.5,4137.9,4542.6,4628.2,4151.3,4522.6,4783.1,3924.1
4136.4,3916.9,4317.9,4010.8,4585.1,4440,3948.2,4123.6,4528.7,4609.7,4137.9,4518.5,4783.6,3923.1
4144.6,3939.5,4322.6,4016.4,4576.9,4439.5,3937.9,4104.6,4516.9,4595.4,4133.3,4515.4,4774.9,3923.1
4154.4,3952.8,4327.7,4019.5,4588.7,4443.1,3943.1,4106.1,4520.5,4592.8,4131.3,4522.6,4767.2,3930.3
4154.9,3965.1,4323.6,4020.5,4595.9,4443.1,3945.6,4110.3,4522.1,4587.2,4120.5,4520,4760.5,3926.7
4149.2,3961,4316.9,4017.4,4575.9,4444.1,3940.5,4104.1,4517.9,4580.5,4117.4,4511.3,4751.8,3912.8
4150.3,3958.5,4322.1,4017.9,4575.9,4446.7,3942.6,4111.8,4519,4588.7,4122.6,4516.4,4751.3,3914.9
4152.8,3970.8,4328.2,4021,4603.6,4446.1,3945.1,4121,4521,4593.9,4122.6,4523.1,4754.4,3923.1
4148.2,3971.8,4319.5,4016.4,4607.7,4444.6,3943.6,4113.9,4519.5,4589.7,4120,4514.9,4752.3,3916.4
4140.5,3967.7,4312.8,4010.8,4589.7,4442.6,3941,4102.6,4518.5,4584.1,4119,4504.6,4750.8,3907.7
4142.6,3973.8,4319.5,4012.8,4589.7,4440,3939.5,4107.2,4518.5,4584.6,4117.4,4505.6,4755.4,3910.3
4149.7,3978.5,4323.1,4015.9,4602.1,4442.6,3942.1,4116.4,4519.5,4592.8,4121,4513.3,4759.5,3913.8
4151.8,3987.2,4318.5,4017.9,4606.7,4446.7,3946.2,4120.5,4522.6,4601,4128.7,4520.5,4762.6,3917.9
4151.8,3995.4,4319,4019.5,4605.6,4446.1,3947.2,4128.7,4525.1,4606.1,4131.3,4521,4764.1,3924.1
4148.7,3988.7,4323.1,4015.9,4598.5,4445.1,3944.1,4137.4,4530.8,4611.3,4131.3,4519.5,4764.6,3920
4143.6,3987.7,4320,4011.8,4593.3,4444.6,3942.1,4137.9,4535.9,4616.4,4138.5,4520,4764.6,3913.8
4141,4000,4316.9,4012.8,4599.5,4450.3,3950.3,4136.4,4539.5,4620,4137.4,4521,4766.1,3913.8
4139.5,4003.1,4318.5,4013.8,4605.6,4460,3960,4141,4537.9,4619,4125.1,4519.5,4764.1,3913.8
4135.9,3996.9,4316.4,4009.7,4590.8,4452.8,3951.3,4134.9,4527.2,4607.7,4119.5,4513.9,4753.9,3908.2
4134.9,3997.4,4313.9,4008.7,4581,4446.7,3944.6,4124.1,4526.7,4600.5,4123.1,4514.4,4750.3,3905.6
4136.9,4006.2,4317.9,4013.3,4597.9,4454.9,3951.8,4128.2,4533.9,4606.7,4125.1,4519,4755.9,3908.7
4136.9,4015.4,4318.5,4014.9,4606.7,4454.9,3950.8,4128.7,4529.2,4605.1,4121.5,4512.3,4753.9,3903.6
4135.4,4016.4,4311.3,4012.8,4592.3,4448.7,3944.6,4119.5,4521,4595.9,4117.4,4501.5,4748.2,3892.3
4135.9,4015.9,4312.3,4012.8,4592.8,4454.9,3949.7,4120.5,4523.6,4599,4120.5,4507.2,4749.2,3892.8
4137.9,4019,4319.5,4014.4,4601.5,4461,3954.9,4132.8,4528.7,4604.6,4124.6,4519,4751.8,3904.1
4139,4022.1,4321,4014.4,4593.3,4454.9,3954.9,4133.9,4533.9,4604.6,4123.6,4522.1,4752.3,3909.2
4140,4024.1,4318.5,4013.8,4589.2,4449.7,3957.4,4129.7,4536.4,4605.1,4127.7,4519.5,4753.3,3909.2
4140.5,4028.7,4319.5,4013.3,4595.9,4449.2,3959,4133.9,4533.9,4608.7,4133.3,4519,4754.4,3912.3
4140,4031.8,4322.6,4012.8,4593.9,4450.8,3959,4139,4537.9,4614.4,4132.3,4522.6,4757.9,3915.4
4139,4029.2,4322.1,4012.3,4589.7,4451.8,3959,4136.9,4540,4611.3,4126.7,4521.5,4758.5,3912.8
4139,4025.6,4317.9,4013.3,4594.4,4452.8,3956.9,4134.9,4533.9,4603.6,4126.7,4518.5,4753.3,3910.3
4138.5,4027.7,4317.9,4014.9,4597.9,4456.4,3957.4,4136.4,4535.4,4602.6,4132.3,4521.5,4755.4,3913.8
4143.1,4033.8,4323.6,4014.4,4599,4455.9,3957.9,4135.4,4535.9,4603.1,4131.8,4523.6,4761.5,3916.4
4148.7,4031.3,4325.6,4014.4,4594.9,4451.8,3956.9,4134.9,4526.7,4599,4125.1,4521.5,4757.4,3914.9
4145.1,4023.6,4320.5,4015.4,4588.2,4447.2,3956.4,4136.4,4522.6,4599.5,4123.1,4519,4752.8,3912.3
4136.9,4018.5,4316.9,4012.3,4588.2,4444.6,3956.9,4133.3,4524.6,4604.6,4125.6,4519.5,4756.4,3910.8
4135.9,4013.3,4319,4013.3,4589.7,4446.7,3959,4127.2,4522.1,4605.6,4122.1,4520,4753.3,3910.8
4139,4014.9,4321,4019,4592.3,4446.1,3957.4,4130.8,4525.6,4606.7,4119.5,4520,4748.7,3910.8
